1,2,3,4,5,6,7,8,9,10
1458,822,349,187,173,1111,1194,1883,2021,1279
1970,768,1660,1139,365,1074,765,1540,98,1768
972,709,821,2018,1604,1414,852,860,2237,1032
864,1503,1421,759,466,1813,1652,1037,924,1537
1857,1810,924,254,61,2368,1146,1545,53,1766
2042,2402,2017,2130,527,931,1070,769,137,1405
1348,1025,151,1952,1717,153,845,1733,953,1754
447,345,1090,994,826,1162,1503,189,22,1397
105,473,1206,719,1768,1997,1091,1144,98,1109
2482,2381,509,1872,1396,560,478,213,998,2046
2457,790,263,2460,463,2258,2069,427,731,947
1204,1187,2389,1423,2008,1686,1037,1019,1011,250
1512,2133,1878,2331,2201,1791,525,121,2509,2228
197,530,890,2038,1895,1429,2365,1572,2298,718
421,2269,2386,924,2482,919,1092,923,1026,1243
2321,317,2244,1104,2134,509,1755,331,2025,369
1699,28,2508,699,1421,669,347,305,786,8
1434,384,1127,606,2283,65,125,367,2404,2294
818,1021,533,353,875,392,1799,1899,2436,894
1351,486,1127,83,1707,1746,2071,731,1695,1587
1414,1230,1677,994,1284,1280,629,32,1735,1254
2116,322,2402,43,2237,1327,151,2444,1699,2140
363,674,6,1621,494,1406,1388,1058,1257,68
473,2202,1536,1444,2479,2310,2234,898,695,1697
297,116,1191,284,620,1846,2475,1148,1952,2246
2421,93,2099,715,514,1856,1151,574,2396,1755
300,371,2287,1038,87,1958,541,2289,683,2428
1745,357,499,1109,357,630,758,1249,2338,2198
2269,2404,1808,349,2033,883,1393,1239,1070,1782
313,123,912,2154,1197,1462,165,1645,2382,2106
1270,120,1551,809,1141,929,104,511,957,1947
1423,1285,1253,573,2491,669,2489,2378,2181,1780
2388,1763,540,697,174,2240,2340,1261,1491,1972
1721,1131,1487,2126,1420,2276,155,1374,689,2302
2263,1430,350,2206,708,2030,1840,2032,1154,198
927,2428,1351,2356,702,1178,585,1298,1818,190
409,1969,2091,1955,1734,339,1165,918,2152,1810
2131,1545,1089,1036,759,671,1571,2074,2014,1099
1138,725,1723,1579,879,453,701,2486,11,1334
1781,2477,2450,748,1765,335,287,555,1622,2398
824,1680,1703,2027,1778,925,284,1888,1404,1111
2426,263,912,1627,2147,2110,516,563,204,1224
1735,664,375,1749,2232,8,1295,273,843,2365
2134,1775,1568,506,1466,703,1530,79,95,468
1929,2139,2252,112,1859,1905,795,1318,1456,2247
1155,2237,1896,1449,1792,1136,1046,1530,995,1455
2466,1667,550,1100,1374,402,734,261,448,1328
2381,522,1494,693,432,1939,723,1897,2311,978
1516,118,236,1030,2050,2162,1194,705,1832,2146
943,1757,2097,724,770,1873,1397,1047,1097,1582
1540,1299,300,585,94,2441,696,206,2184,760
2307,2316,161,1434,1435,1350,1633,96,2301,2485
1641,1280,984,2278,2099,617,172,17,1926,2198
1399,1229,671,466,597,1156,1887,564,1515,133
1259,1503,2443,980,1018,966,962,113,474,1420
2316,420,1687,947,725,2309,200,1253,2184,961
2389,1180,245,1496,1634,638,986,2183,115,886
1121,110,900,927,374,2123,1826,1103,2333,2479
1308,1070,1977,464,2318,729,2052,1847,2060,1357
1200,2041,1347,418,1033,361,1078,2447,200,554
2234,1770,26,1743,1936,2197,2314,295,1972,1798
1287,1754,2236,345,527,487,506,284,1589,1599
1165,991,176,46,1526,2421,1898,1532,1071,319
508,144,2272,1659,1019,2321,564,2273,420,2061
2492,571,868,1998,1751,1880,745,319,2412,1865
749,462,1448,1554,576,1266,2273,2233,740,1885
1558,70,174,1767,931,1587,1626,2354,913,1963
436,872,1045,46,1372,442,1253,2105,1406,1755
767,261,711,555,2208,750,2369,1390,2072,5
250,1517,366,1309,993,658,562,153,1651,544
2478,897,1586,2194,1967,413,344,49,21,1297
2303,1014,5,393,2419,2191,623,133,1524,583
1057,991,369,1230,740,2469,759,1558,141,1060
663,1326,120,40,1603,890,1187,1939,122,1974
240,1069,1740,1304,1180,2236,1554,1362,1803,81
51,974,1009,474,803,23,1291,805,796,1117
291,553,509,2302,1659,1692,1756,1328,1315,2459
295,543,1974,1856,1551,257,1973,815,1099,2307
1199,2304,987,1627,334,1352,1023,110,1024,2445
939,462,773,2492,285,1783,229,1948,1817,2297
1579,2397,214,838,655,403,2082,2495,1711,1287
1293,2434,2193,2309,845,1059,1599,1575,264,1903
1849,2287,2042,172,483,764,1367,1298,1921,755
71,2040,346,2257,1511,1111,2157,2327,2184,2038
1371,1349,2135,2367,1021,1964,2189,2263,1483,1689
38,1493,1041,1591,954,272,2479,1901,2381,570
655,1903,846,760,143,109,552,318,185,2017
1731,2409,1068,1287,877,929,1851,1960,1063,141
826,2313,1621,705,1298,439,573,242,1416,2460
1718,30,795,467,1955,625,124,1639,1012,637
1400,220,1616,1553,51,1468,2075,157,1705,1808
2073,1612,2116,1635,1030,2068,679,248,2303,1522
1140,1590,46,814,2072,398,2230,739,1088,47
1299,2439,289,1536,1241,1894,1731,2338,2510,288
509,2357,791,480,1952,434,1583,1281,153,1256
1029,2492,2115,1031,310,2253,2095,1953,1523,2172
458,1178,2102,1777,1788,1844,1029,279,1117,1906
1239,2260,1096,762,1350,52,1097,2079,1335,2289
1080,10,198,978,1433,91,194,1871,1381,1700
711,415,2335,901,1360,435,1168,871,2424,543
2407,774,2112,181,1664,541,1366,570,1960,2481
623,2204,187,1933,1765,1801,346,665,2173,413
839,54,1686,463,2414,192,1801,905,1637,2195
351,949,1396,2136,1202,1434,807,1520,1989,1730
1062,139,2058,1358,2132,1216,1164,1688,1755,2219
947,1842,1769,1278,2341,1735,553,104,896,1358
1767,675,808,1719,551,1724,1887,1538,22,2347
361,162,1599,1174,476,789,1915,925,2392,1846
158,1779,1031,778,841,919,1585,587,773,1769
901,675,522,43,764,15,1480,376,2283,1749
1199,493,2188,1999,878,1730,532,2243,2466,434
414,417,1755,1480,1680,85,139,884,1864,366
1205,1372,1326,953,2286,343,718,2500,2410,1522
270,1515,1595,2303,1628,260,365,544,1617,633
2083,455,1268,21,1831,1020,1914,821,2144,1903
1617,1353,1627,201,1447,2486,1784,438,2194,211
707,1129,1032,992,1372,378,1402,2493,667,1458
375,1632,1968,518,1960,214,2344,177,514,2238
2188,1015,305,769,957,2137,300,1246,1671,529
194,1223,411,270,1978,1041,1086,1219,224,616
1522,851,752,1565,1206,1490,517,2,1875,1319
1057,1782,1024,1618,923,310,2272,1087,1716,1454
2483,2148,798,501,2184,98,281,719,1685,98
343,1076,1808,210,1435,2494,1783,548,1014,356
658,1868,1852,120,2308,909,2460,1123,247,1088
1749,496,122,628,1049,2507,801,1842,418,2300
1996,1160,3,2234,2051,1098,872,2157,1055,1228
1007,1695,571,1836,978,1135,38,2443,2414,1292
1259,1232,1243,1492,936,172,1528,1106,223,1785
1605,1228,1240,2348,980,1897,1912,132,2304,1516
1797,863,1587,1378,119,1315,1301,1883,1169,1061
1816,864,768,686,808,730,1611,1293,1323,2175
1035,1314,308,1192,1542,425,1047,2352,189,1546
1195,2237,2148,635,2352,1239,1967,475,426,122
486,477,205,1849,910,1211,818,229,1742,815
542,991,443,1895,298,1563,394,1028,1511,307
2357,2113,315,1667,641,546,1408,47,378,2078
750,1858,702,713,654,683,444,2132,1410,204
1313,1922,315,2332,2333,46,82,2417,709,1078
2185,1975,458,1198,2198,375,1228,1935,394,1052
1317,1424,1919,1239,2412,613,2232,790,2291,341
2487,1576,704,1591,279,375,2182,2416,447,2023
764,1345,1391,454,753,757,1601,2148,715,2449
1971,1924,2344,1432,832,659,1578,358,2,18
968,347,1203,947,686,652,1093,1314,2148,654
1943,1874,1742,1418,985,855,1096,314,586,1428
1325,1069,2283,2298,157,73,1692,704,2092,1462
98,691,183,1710,2015,651,2422,1268,1922,738
1008,1566,2373,1652,193,2224,1331,202,992,1980
981,902,649,627,1006,1260,642,422,925,155
701,1750,2140,2071,264,1558,1605,1216,2443,1908
441,1227,1703,1985,1814,1748,600,997,1301,2509
1596,411,1864,1453,1697,260,1351,2370,1281,609
2263,1014,2082,379,1739,359,678,2122,1447,1364
185,2381,371,2299,1283,1334,110,748,297,1334
788,1186,685,388,2075,2155,331,445,10,1103
1206,1352,1661,961,1255,357,556,1254,26,687
266,524,503,1316,1427,408,963,1628,1897,454
2039,625,704,1661,197,1749,222,278,347,476
2235,2433,1198,936,2380,898,1170,1000,1271,2371
1071,2152,1576,1345,1106,1188,1834,1510,1090,2450
1519,867,1434,112,472,1271,1209,1894,2216,1337
905,985,1735,733,1175,239,2417,2433,145,446
45,771,689,1448,1117,2156,94,784,837,961
1150,944,627,177,2021,2369,534,1831,1419,818
1165,1502,1560,1426,777,2392,188,215,2049,342
1914,680,1603,508,2428,1118,1934,1993,988,224
1213,1105,2278,1876,634,2309,193,1255,2352,2091
176,1105,2509,162,2257,73,139,684,1456,1899
1314,159,554,2512,1634,57,1435,1274,1807,599
161,966,1738,1223,2230,35,207,1843,275,2013
873,255,988,393,1399,2439,824,1564,1617,898
2301,1377,17,587,587,544,1876,2373,2044,2106
798,937,1918,772,2204,48,414,343,289,1604
1959,1172,2114,1512,1476,1422,289,1598,506,1818
490,235,1701,2352,240,1035,1900,768,64,2318
187,1368,1242,1650,904,1258,914,787,399,261
1586,97,301,1622,550,452,910,1989,1399,1662
2426,602,597,371,277,1068,1316,1619,2261,457
2490,1748,984,1921,215,2089,2211,343,2218,1073
2377,2353,2058,1563,806,47,1726,1167,207,2477
1686,2334,563,1531,1771,2433,305,1386,2342,649
2342,735,1389,1964,1152,1676,2096,2311,1269,2312
1435,501,649,1725,1941,895,1829,2007,2159,2173
1937,840,385,1511,1854,2018,2354,1973,679,2220
2181,2166,696,1546,70,1208,1570,1138,976,566
1441,218,2441,631,1220,1098,1235,1231,2120,1830
1899,1435,262,133,1522,311,1061,808,1710,1532
1945,47,1971,869,1294,1654,351,2199,2253,888
762,838,1456,1013,84,2472,1689,760,2218,1393
819,208,2016,1397,1049,977,1347,558,880,497
220,587,1273,1479,104,2214,963,1163,42,2076
2353,1588,101,279,437,421,284,1457,1307,1078
1908,906,2489,1677,2089,1437,1762,1559,901,2270
1885,2501,1803,579,2505,637,2273,2311,1944,1507
489,2458,158,1463,2428,1773,411,526,2443,9
971,2496,2110,6,2028,2061,204,386,1512,146
990,1144,19,2033,1345,2400,1082,1776,1372,491
1850,433,1546,1901,630,1331,893,1371,1285,2234
1957,1,718,512,1883,2145,2271,1026,494,1551
1061,106,2185,1127,1667,666,2292,1365,1634,1688
111,1818,1194,2046,1573,922,330,2089,973,858
847,247,270,244,2231,753,49,1431,1416,2093
575,148,306,2377,2305,1842,1043,1309,1572,2293
387,2271,964,2009,887,1736,2466,2003,2492,2199
373,214,2302,654,2360,1511,1305,1387,223,220
568,59,1596,898,795,432,1451,1109,294,667
2160,1913,242,476,1145,3,2229,1254,2115,2051
1948,200,1586,123,1709,828,1660,1513,409,661
754,1571,1226,1114,700,432,696,391,1997,2479
1956,1805,512,1431,723,870,143,470,1889,1171
1944,2447,207,2252,1845,1977,547,1990,163,2438
1148,1923,2272,1713,252,214,1079,2370,2342,911
1060,158,1422,1586,1647,1502,492,560,2238,1249
1953,882,1885,1511,425,2025,659,336,687,1668
883,896,1751,1065,145,96,2444,1190,1919,2244
2175,731,543,1626,2015,720,1549,2232,2371,1758
1424,886,2387,1118,377,2039,2381,809,2328,519
1877,1239,318,489,2097,1593,2068,1899,424,1671
914,62,800,1177,2117,2503,2425,1250,2251,665
780,1728,1511,1145,1037,1428,1908,1252,2478,2484
866,1013,1749,904,1009,1755,1199,2069,426,446
2288,619,1803,307,469,1143,2189,1626,1735,1532
1781,834,1840,327,1045,1985,1167,187,1933,845
1282,956,101,1010,838,2196,1495,2168,2234,1130
2443,2333,1443,844,1810,1890,61,2116,1957,1058
1934,1254,1700,1195,757,1,852,1560,1410,2130
1954,1965,1006,265,1114,410,72,446,1335,1169
2487,6,31,2294,1744,1467,1691,655,99,632
2383,1050,377,1439,2077,2169,1924,763,1523,1240
789,760,1982,183,489,2012,2236,2334,772,2372
1109,158,895,7,2458,800,2411,427,711,1950
247,848,1683,51,2350,1935,1489,1114,1331,192
896,594,1233,970,536,572,216,341,1564,556
2139,947,2416,2501,555,6,1164,1541,542,2030
1667,523,1815,1971,347,2239,967,1409,2049,2376
1645,971,1605,2406,38,1447,2180,117,2323,2038
1984,2122,1253,535,340,961,1188,1470,2433,1372
1171,1859,841,621,225,775,1144,2451,2302,2377
1861,2213,2154,835,1019,118,2433,2214,2449,279
544,1403,1121,2220,613,1804,1037,316,1651,916
2260,370,2183,1861,558,917,85,1650,1582,1252
253,1151,53,1359,1284,111,1298,442,1473,2116
410,1969,311,352,1392,1771,597,1736,1630,2284
2450,2480,1431,1832,1854,294,1654,2049,117,1528
1445,2431,1678,405,1798,1,1621,1718,1854,745
658,1332,1179,522,1170,881,2462,2403,1977,1156
265,492,714,324,496,2223,1369,1772,960,1588
688,2443,281,430,1262,1633,727,284,2376,1114
1863,1615,1368,1378,839,775,1800,40,1250,1425
891,2229,1134,581,248,1255,2283,1225,2303,2196
1351,1586,1303,1483,2432,449,1621,127,1541,1295
1896,1374,265,1832,349,76,1522,1992,18,2493
1977,1877,1407,913,1911,106,1480,2104,1845,1744
1600,1314,1700,1029,603,839,1948,858,740,51
2427,1569,176,627,791,885,2280,1612,1353,370
316,420,1092,2482,449,2040,1292,1097,1460,2296
1539,2363,1621,209,1899,867,1392,271,184,731
2019,1881,75,1605,1374,2105,1911,1480,2179,1455
1992,1612,1295,1158,2343,155,360,1727,1505,8
1402,1333,972,2375,94,1299,349,1502,582,2126
774,2364,1715,2400,2252,1352,1246,1580,1857,2006
484,1431,1092,816,694,2068,1707,58,1360,2450
774,284,1654,1309,2031,1776,166,797,1497,270
1763,1294,2089,1219,1502,2238,152,210,2220,2443
1142,1559,537,2194,2356,73,412,591,2464,521
1550,481,857,2304,1701,1884,1338,1273,350,1279
759,1500,120,281,2264,1006,934,849,1071,2053
839,622,40,2452,1050,702,454,922,1485,1787
118,579,1938,969,2020,875,165,281,309,2276
2065,1628,2112,1430,27,1671,1711,1114,2471,1535
757,156,316,2177,1105,168,1123,277,1129,1839
1574,740,2503,2488,1410,342,523,304,2343,1345
120,1879,2098,2064,501,774,2480,589,609,1639
1425,1393,1009,2321,492,682,1628,950,252,549
1092,751,2499,152,2140,1673,1757,1392,1186,1836
103,2458,1717,393,139,1627,1944,2210,75,2290
1412,872,1042,1368,2130,723,339,2353,1176,1692
838,2482,591,61,193,292,1365,1803,140,705
2312,1139,2038,1078,779,1351,1298,694,915,328
2131,2055,1312,322,2447,1228,422,2064,484,921
1598,2512,648,838,892,1623,2287,1506,2280,2227
1647,1231,712,873,803,2286,292,1452,1027,976
448,1733,2030,271,2295,2206,2130,2075,743,2446
685,246,1989,1718,356,1765,1770,1714,474,1707
1725,490,1711,2224,1754,633,751,1185,492,617
194,493,2085,2427,2337,2426,1081,1909,2001,1322
1435,2445,2352,1756,1213,841,1026,182,1508,1089
659,1399,1329,2383,1180,1766,1780,1978,347,498
1380,1984,62,1113,848,377,2245,1526,1695,547
1851,226,1861,2090,1005,1928,407,2116,1605,2393
1922,2464,343,1162,2488,1835,1298,1782,660,891
2217,513,207,1861,2286,1013,323,537,80,706
390,2458,1860,1384,2404,857,1350,2348,477,948
1430,960,823,469,1191,1659,1334,1026,1187,509
1803,345,585,1595,1529,2288,1373,2219,88,2288
844,664,718,121,92,1186,1956,189,2206,2163
2090,986,232,2346,2071,1747,1491,1116,1304,326
360,31,2098,249,1376,1677,2127,985,2276,552
741,1947,1136,2179,973,1798,27,2383,429,977
1527,601,652,1562,647,1784,493,2341,1180,350
572,812,1239,1254,1966,2477,2111,1282,1059,1406
290,707,1390,307,1717,1083,1723,1383,511,1523
1268,1050,1428,1994,1387,198,678,866,1988,255
1844,258,2104,1758,1610,1394,339,814,1962,1012
2174,173,1153,1176,2164,124,2486,825,792,1014
786,1514,1403,199,649,702,1743,154,1235,8
914,485,1691,1814,1090,628,2166,1513,2194,1057
1749,1547,1546,2152,943,1784,1698,1093,2476,2418
790,1022,482,1575,1295,180,2091,1212,1446,367
1104,960,186,2450,580,1047,24,620,1480,1497
964,920,1429,1133,38,352,1158,1181,2163,2357
2369,1929,1580,2446,2139,2259,2426,2198,253,554
2499,481,1980,1781,1228,2505,19,1601,1164,614
1029,54,1157,75,94,608,794,1054,1175,1863
1723,2511,1985,530,278,2006,1148,427,2276,1884
1334,862,1643,848,925,1867,1459,1484,651,2173
1508,196,172,2251,759,160,999,888,1694,1194
765,122,2078,2112,279,1982,1301,2154,832,1814
1855,1856,618,1833,410,14,416,1947,1832,2181
2255,1539,329,2171,1171,1927,1294,2264,1509,453
381,926,90,1124,921,1169,369,76,1292,1022
2395,928,683,1671,65,732,97,2256,813,1571
1808,1819,1236,1068,1692,2512,1656,1794,278,1898
637,378,1804,1113,2218,1320,1993,1653,1994,1244
1686,2478,2407,1147,1813,335,769,2442,1765,2507
354,1628,1868,2091,670,2205,1887,413,2162,874
1275,1563,1561,1813,624,810,558,1007,3,2473
1518,1946,1168,1041,343,2161,1782,1333,449,1869
1212,1434,184,1824,1001,1633,259,1449,1995,801
1106,2036,1332,699,1566,964,1318,2294,1477,1817
734,1986,1981,1232,699,1990,1097,2481,658,56
984,1541,1542,408,1840,692,1732,1042,1353,403
347,1768,2322,1946,1027,707,2101,1651,587,1006
1682,1692,937,516,530,745,1008,1261,2416,1952
2044,1404,880,1548,595,1509,2224,608,66,364
1927,748,66,2115,2496,1117,1963,2438,1238,235
2438,637,785,2422,898,348,991,2205,73,519
2442,1756,514,2182,287,2061,1003,2497,1147,262
567,1610,1601,1732,1525,1349,1221,1398,1733,1171
1210,696,588,557,1306,2105,1923,704,1298,2387
663,2140,2220,1896,1711,1163,1010,814,135,1838
1323,2189,1283,1215,1650,167,2350,2198,998,946
1468,1683,875,2065,1086,841,1129,176,1312,257
1033,655,284,1663,676,1197,2249,1593,1471,649
153,1220,834,208,1282,90,2479,485,2441,557
2204,1767,806,664,739,938,2203,2274,1045,2428
2414,2156,1429,1479,1234,363,2155,2331,2277,1145
1747,1970,466,522,666,2036,653,1109,1122,2167
1468,566,584,2176,403,1795,443,1530,1978,1320
2238,913,2059,1463,343,1868,551,222,1341,1769
451,1966,1046,236,253,332,2200,1651,506,1572
1283,2262,1373,2047,2329,1822,1941,664,1280,595
725,175,1257,1585,610,227,2305,1422,59,1415
851,2341,1473,629,229,1035,965,1943,2182,1902
458,739,779,409,1353,501,1456,1690,579,2366
1164,2503,1037,1745,73,1676,1966,2460,930,2333
1350,2309,1181,671,1014,695,1805,2495,1308,2331
264,1948,1149,2349,1589,1354,368,2191,2427,1586
39,1392,2172,1654,243,2099,1046,2271,993,1574
1534,1847,753,1981,708,2262,793,149,2392,311
2264,1689,1517,2282,1724,2052,2315,2380,2167,1518
45,140,37,1734,491,61,465,530,1904,760
1117,484,1031,2312,1901,213,713,1383,1037,1455
257,305,2066,920,1353,2221,2352,2487,695,850
214,1132,2070,2342,1310,1811,1496,2333,1076,2062
767,898,1760,1552,496,1131,652,6,357,1179
479,1498,346,843,1226,1631,601,2416,1707,716
1141,1743,302,1875,1578,1950,589,2003,2159,590
1211,2373,1177,232,851,1567,141,808,167,43
1708,1102,1389,1640,1710,366,20,1111,485,2339
2000,792,2177,66,447,269,2088,1600,652,2143
1101,2108,2285,363,2038,161,2367,1794,1826,1417
859,2228,2198,1941,2028,183,26,2420,1000,2381
106,285,1433,1191,1463,956,946,1084,2487,234
275,1510,1107,1679,451,663,136,902,1253,434
1523,594,393,1629,2168,794,1682,2415,159,580
1456,1631,1473,912,1746,2353,820,2090,1857,2257
2053,642,1764,1351,1583,1710,1677,1072,189,1498
1013,165,1878,1082,1224,1564,2349,1119,654,510
1084,1063,959,784,1961,157,672,1656,1205,1223
492,2431,460,1925,908,2360,1071,2176,1646,96
2281,2323,1148,602,2160,674,544,1029,1353,171
272,1171,912,110,1355,2467,1849,321,1990,953
199,1214,1464,956,283,2005,2056,2171,2277,614
829,1975,1862,64,2179,812,775,2270,337,2241
697,1564,368,500,1915,1585,1740,2479,1811,12
449,1548,2060,2489,1614,402,1981,138,528,377
2016,2182,1974,1601,2314,279,621,1823,289,1308
2351,584,2291,199,1797,1587,477,1886,976,2348
400,1689,1870,1681,126,525,58,1534,1377,1944
201,1052,1265,2064,58,2114,2388,2324,1550,1601
2408,844,559,2202,898,2359,1409,1946,2169,6
203,1797,1587,1604,533,1557,1952,931,705,795
2225,1809,947,179,138,546,2383,2335,1224,1862
1011,76,431,1499,1264,1379,1727,588,2100,1054
1648,41,325,1257,2197,2372,1786,831,1663,1854
2200,364,1136,484,1149,730,398,508,940,1790
870,920,1095,1653,1874,1461,481,647,327,1328
249,355,243,1141,2010,1865,1960,402,1950,1120
61,1521,440,611,138,51,207,102,430,2395
49,713,1253,344,2402,136,823,1508,1529,729
177,2306,794,738,935,20,664,438,1000,980
878,980,2108,749,1140,102,1649,1418,1058,168
269,1705,1281,45,179,2316,1525,1345,553,2497
2464,545,126,68,2154,33,814,1010,1510,2040
2347,672,1957,929,1850,435,2238,620,945,1800
118,2252,1600,1551,946,1433,874,303,1107,497
960,338,1109,2232,1927,36,1259,544,1131,982
1997,2388,1882,2407,2057,936,11,1553,1438,2146
1231,2259,2367,2101,216,102,144,2204,1930,1669
2296,2313,1079,1071,74,1097,184,1429,1083,1514
2276,1914,1850,422,906,396,1580,419,1475,132
1234,337,1079,169,1236,2452,1100,630,2253,395
2332,36,2237,909,1593,763,1737,690,2464,2286
595,1636,1260,833,560,811,1115,237,1950,762
208,2329,1372,1612,1968,1775,1233,466,832,1458
362,2285,1455,415,1607,2421,2321,585,698,245
1644,1981,2301,1564,1769,2386,2407,1394,2081,1326
587,283,1883,1815,1360,531,742,2093,345,294
154,990,2403,2297,1585,1610,2105,2378,2217,1786
1376,2214,1048,1225,2185,1406,1600,1246,1383,717
1257,1878,956,1779,1251,2393,474,2413,2177,2502
96,510,1456,221,995,587,369,1250,1424,790
1886,669,413,2217,1880,2063,2280,718,199,2215
1299,544,1516,1445,5,2469,2256,404,265,718
1390,687,514,1654,1239,223,1087,528,877,809
794,2140,1069,1154,1758,1606,708,335,614,1020
1175,124,703,835,1096,914,728,1537,435,2320
2049,2178,1430,696,137,1199,167,2148,2364,1178
1543,586,2461,312,1155,2212,1581,2442,2035,756
1260,768,2246,2447,418,2255,1142,2505,2115,129
517,2127,1880,1667,713,372,1039,1098,552,2201
1765,2298,1195,2212,2157,1202,157,383,846,2464
703,1838,1776,383,266,1656,1036,1151,677,2238
1664,1356,1339,1428,604,2305,558,1407,1285,239
1330,1689,1018,1845,1566,1117,1660,108,250,2334
280,120,1997,913,739,2248,1277,356,397,2115
1630,2490,406,239,874,1905,1342,380,167,1802
2476,1989,572,2000,1615,995,2269,1602,1253,1827
231,2248,374,2103,1547,1676,259,659,407,1231
1132,393,1299,1949,392,1301,1257,292,1955,424
1646,891,2208,1622,512,2087,2302,1631,797,1768
2244,556,549,1923,1384,734,397,1616,956,1924
1971,2016,611,1993,2397,638,2184,978,1249,940
68,140,2467,1859,1610,1405,7,981,1585,1317
60,1047,1933,2507,787,725,817,1607,2499,2071
1957,1754,1880,524,995,1060,493,2427,2336,179
1256,741,610,447,497,1685,320,541,2076,305
252,836,849,208,1156,777,2177,610,970,970
2146,690,897,331,209,2188,1695,2503,1601,2471
937,1780,823,1690,734,461,1533,1197,1509,197
1336,1760,1365,1678,1835,1356,1769,479,62,1101
1394,805,1563,1479,1456,2318,1194,2465,1887,1881
2075,2283,1610,567,1143,837,2385,3,1711,45
1830,988,1591,2099,214,1015,2082,389,1622,1149
1486,1798,1401,1286,851,2243,800,1774,668,1918
511,488,1173,2202,1460,826,32,333,2246,2115
77,1725,1470,470,755,669,1903,1750,1044,2082
2100,1775,64,2379,69,782,509,2121,2138,2259
1142,1188,1299,326,1061,1385,1126,1271,1983,2411
1788,492,1092,1019,1638,671,906,1919,1250,2468
1084,2491,583,794,1112,91,1267,881,1424,1588
2164,1761,1745,995,206,1590,1784,327,2266,64
571,1841,2251,2102,2071,1582,2049,559,744,326
375,2460,2442,1522,496,1120,1544,2307,1088,1365
2366,2453,1103,227,747,2137,493,153,1265,856
23,2356,1073,1011,2123,2054,724,865,927,1065
617,496,1166,1724,726,414,1263,90,2434,1404
417,211,2496,321,202,2084,577,465,157,137
336,1111,612,185,363,2389,2169,1192,177,166
30,58,10,2089,244,966,1989,1743,812,2032
1482,2401,2414,1128,1367,2184,1731,1154,289,1960
1987,1345,219,564,1214,116,1991,981,409,1064
1438,2119,2136,2394,59,2330,1537,1596,111,1879
605,671,548,344,2467,990,1440,1292,1439,764
585,116,997,1771,17,24,35,626,1102,1924
2162,1413,879,641,994,2329,1034,1036,1198,709
1929,1041,616,1748,630,408,752,2409,541,2282
1123,1178,1304,1073,2017,119,1737,1633,1326,2154
2031,382,2463,176,293,1035,1423,1107,2341,615
170,1128,2109,784,1834,402,1861,311,2239,1161
1914,1072,1087,2108,1421,995,2102,822,241,1331
306,2078,710,1649,1135,1022,1865,2403,1726,1937
10,1039,1674,1360,735,1483,1249,1274,996,358
1606,1269,1658,2456,146,205,1560,1151,586,1485
836,1418,755,2252,2259,1045,280,789,633,153
1227,2452,1773,2363,1154,617,796,2337,1892,917
1468,937,838,2437,1291,2511,645,1622,1480,376
1593,417,1681,502,2450,1464,882,1509,1763,2047
2080,1081,268,2247,1931,2202,1360,1333,650,1366
281,359,818,2512,1682,49,210,1161,927,1911
79,97,1471,1660,1330,1042,1158,471,2484,1031
2189,533,2029,753,217,367,1462,767,2294,1621
1558,438,1491,81,749,598,624,249,716,2180
353,1100,414,1818,1359,2425,1240,1803,1210,1990
2054,194,439,232,1724,1096,945,336,480,858
1206,301,148,243,1566,11,2102,845,1455,2347
480,621,1821,1178,2167,2098,2161,629,750,373
418,648,1257,2171,185,807,286,346,833,99
746,329,139,1925,981,293,85,2043,2340,1439
190,1335,75,415,1708,1075,1643,85,2033,2435
2103,702,126,577,894,163,2350,116,2257,587
1796,2080,648,2136,901,1703,1472,1436,161,2492
574,646,146,450,470,1802,2439,1682,1821,32
1407,2146,397,535,188,331,900,13,83,1752
3,213,1744,612,219,1778,36,573,1939,829
900,2152,80,1835,1895,1125,512,1327,2436,827
2306,1247,480,2315,1173,1465,1479,430,351,105
1376,2472,1365,1465,2121,2046,1144,2370,1392,184
582,1987,2431,1268,755,917,744,471,1953,1901
1139,815,1835,600,1726,1172,315,1395,868,842
2479,1414,1418,2255,2009,379,365,2128,1730,2078
1045,377,1019,2226,877,2046,1632,1418,1818,1334
1914,227,1524,890,798,68,2358,167,1636,2075
1270,986,2119,2481,192,1786,507,1868,2475,1083
1935,1662,2372,1699,2234,192,922,1116,881,1919
2468,2238,419,1885,46,2256,1231,1705,1866,1460
1805,1564,1597,2244,776,1923,2468,2458,850,2126
391,1097,849,1959,974,379,1093,896,729,2100
835,1076,2321,2417,398,1224,1722,543,1796,106
2017,374,395,1771,1781,422,1608,952,216,1343
2397,1194,2155,1296,1728,1373,2273,892,2390,630
1998,529,449,141,768,1809,151,1466,27,883
289,2509,1832,482,2398,911,261,831,1882,856
251,1247,2383,451,1749,254,1938,897,1398,880
1262,2048,2423,1436,326,442,1993,1061,879,2143
2017,321,1183,1150,92,1036,634,1048,1524,689
513,491,1611,656,953,95,1716,1022,491,1605
786,1205,778,1599,718,1769,208,872,2404,1525
1665,1609,695,375,546,914,372,1995,882,558
1026,1694,579,1302,586,1277,1155,1661,595,1075
565,2135,123,922,1886,2093,1646,434,1484,403
684,235,1985,2066,135,2015,1123,1733,984,1511
1771,1660,269,2478,1782,2300,769,496,1404,480
457,2366,1958,1205,1373,2307,899,138,935,816
2166,600,311,2471,1707,2025,407,636,2281,1108
